identifier,requirementClassString,requiredAmount,category,subcategory,displayDescription,upgradeLevel,battleOutcome,buildingTypes,inBundle,iconFilename,advisor,priority,showProgress,timeLimitInSeconds,currencyCostToSkipString,comments,h
mainquest_redux_chain01_cStep,HaveArmorsRequirement,1,reduxRoman_mask_H_v1_armor:1|reduxEgyptian_mask_C_armor:1|reduxEgyptian_mask_D_armor:1,,"December 3 - 6: destroy monuments to get the (ARMOR)RED Hunter, Warrior, or Sorcerer Helm pieces",,,,0,icon_attack_01.png,kyra,0,1,,,,
mainquest_redux_chain01_dStep,HaveArmorsRequirement,1,reduxRoman_wing_H_v1_armor:1,,December 4 - 6: destroy monuments to get the (ARMOR)RED Hunter Wing Armor piece,,,,0,icon_attack_01.png,kyra,0,1,,,,
mainquest_redux_chain01_eStep,HaveDragonsRequirement,1,T1GGSFdragon,,November 30 - December 6: Purchase the (HEROES)RED Pack,,,,0,icon_attack_01.png,kyra,0,1,,,,
mainquest_redux_chain01_completeStep,AchievementMainQuestRequirement,1,mainquest_redux,,Complete the (HEROES)RED Quest,,,,0,icon_attack_01.png,kyra,0,1,,,,
haveLegendaryGarnetStep,HaveDragonsRequirement,1,T9C3HEdragon|T9C3HIdragon|T9C3SDdragon|T9C3SFdragon|T9C3WDdragon|T9C3WIdragon|T9C4SEdragon,,Have Bred a Garnet Dragon,,,,0,icon_attack_01.png,kyra,0,0,,,,
have2LegendaryGoldStep,HaveDragonsRequirement,2,T6C3HIdragon|T6C3HUdragon|T6C3WFdragon|T6C3SDdragon|T6C3SEdragon,,Have Bred 2 Legendary Gold Dragons,,,,0,icon_attack_01.png,kyra,0,0,,,,
have2LegendaryPlatinumStep,HaveDragonsRequirement,2,T7C3WEdragon|T7C3SFdragon|T7C3SIdragon|T7C3WIdragon|T7C3HDdragon,,Have Bred 2 Legendary Platinum Dragons,,,,0,icon_attack_01.png,kyra,0,0,,,,
have2LegendarySapphireStep,HaveDragonsRequirement,2,T8C3HFdragon|T8C3HIdragon|T8C3SAdragon|T8C3SIdragon|T8C3WDdragon|T8C3WEdragon,,Have Bred 2 Sapphire Dragons,,,,0,icon_attack_01.png,kyra,0,0,,,,
have2LegendaryGarnetStep,HaveDragonsRequirement,2,T9C3HEdragon|T9C3HIdragon|T9C3SDdragon|T9C3SFdragon|T9C3WDdragon|T9C3WIdragon|T9C4SEdragon,,Have Bred 2 Garnet Dragons,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyWinterSorcererBonusAttack15Step,ServerOnlyAchievementRequirement,1,,,Winter Sorcerer Bonus Attack 15,,,,0,icon_attack_01.png,kyra,0,0,,,Reach Garnet Stone in Winter 16' Season in Two Weeks,
serverOnlyWinterWarriorBonusAttack15Step,ServerOnlyAchievementRequirement,1,,,Winter Warrior Bonus Attack 15,,,,0,icon_attack_01.png,kyra,0,0,,,Reach Garnet Stone in Winter 16' Season in Two Weeks,
serverOnlyWinterProductionBonusStep,ServerOnlyAchievementRequirement,1,,,Winter Bonus Production,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitFrostEmissaryMaleT1Step,ServerOnlyAchievementRequirement,1,,,Male Frost Emissary,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitFrostEmissaryMaleT2Step,ServerOnlyAchievementRequirement,1,,,Male Frost Emissary,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitFrostEmissaryMaleT3Step,ServerOnlyAchievementRequirement,1,,,Male Frost Emissary,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitFrostEmissaryMaleT4Step,ServerOnlyAchievementRequirement,1,,,Male Frost Emissary,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitFrostEmissaryFemaleT1Step,ServerOnlyAchievementRequirement,1,,,Female Frost Emissary,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitFrostEmissaryFemaleT2Step,ServerOnlyAchievementRequirement,1,,,Female Frost Emissary,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitFrostEmissaryFemaleT3Step,ServerOnlyAchievementRequirement,1,,,Female Frost Emissary,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitFrostEmissaryFemaleT4Step,ServerOnlyAchievementRequirement,1,,,Female Frost Emissary,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitKinnaraKnightT1Step,ServerOnlyAchievementRequirement,1,,,Kinnara Knight,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitKinnaraKnightT2Step,ServerOnlyAchievementRequirement,1,,,Kinnara Knight,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitKinnaraKnightT3Step,ServerOnlyAchievementRequirement,1,,,Kinnara Knight,,,,0,icon_attack_01.png,kyra,0,0,,,,
haveMythicGarnetStep,HaveDragonsRequirement,1,T9C4HIdragon|T9C4WWdragon|T9C4SEdragon,,Have Bred 1 Mythic Garnet Dragon,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyWinterBonusBreedingTokensStep,ServerOnlyAchievementRequirement,1,,,Winter Bonus Breeding Tokens,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitKharnyxMinionT1Step,ServerOnlyAchievementRequirement,1,,,Kharnyx Minion,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitKharnyxMinionT2Step,ServerOnlyAchievementRequirement,1,,,Kharnyx Minion,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitKharnyxMinionT3Step,ServerOnlyAchievementRequirement,1,,,Kharnyx Minion,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitKharnyxMinionT4Step,ServerOnlyAchievementRequirement,1,,,Kharnyx Minion,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitFrostWizardT1Step,ServerOnlyAchievementRequirement,1,,,Aurora,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitFrostWizardT2Step,ServerOnlyAchievementRequirement,1,,,Aurora,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitFrostWizardT3Step,ServerOnlyAchievementRequirement,1,,,Aurora,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitFrostWizardT4Step,ServerOnlyAchievementRequirement,1,,,Aurora,,,,0,icon_attack_01.png,kyra,0,0,,,,
openIAPPagesStep,OpenAnyMenuRequirement,1,,,,,,,0,icon_attack_01.png,kyra,0,0,,,,
haveSpringThornPortraitCurrencyStep,CurrencyAmountRequirement,1,springThornCurrency,,Rose Thorn,,,,0,icon_attack_01.png,kyra,0,0,,,,
haveSBCurrencyStep,CurrencyAmountRequirement,1,SBcurrency,,International Women's Day Aurora,,,,0,icon_attack_01.png,kyra,0,0,,,,
haveNaginataCurrencyStep,CurrencyAmountRequirement,1,NaginataCurrency,,Naginata Fighter,,,,0,icon_attack_01.png,kyra,0,0,,,,
mentionSent1Step,MentionSentRequirement,1,,,Successfully @mention your friends in a team or group chat ,,,,0,icon_attack_01.png,,0,1,,,,
openChatMenuStep,OpenChatMenuRequirement,1,,,,,,,0,,,0,0,,,,
firstTimeJoinGuildStep,JoinGuildRequirement,1,,,Join a guild for the first time!,,,,0,icon_attack_01.png,kyra,,,,,,
serverOnlySpringBonusBreedingTokensStep,ServerOnlyAchievementRequirement,1,,,Spring Bonus Breeding Tokens,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlySpringFoodProductionBonusStep,ServerOnlyAchievementRequirement,1,,,Spring Bonus Food Production,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlySpringWoodProductionBonusStep,ServerOnlyAchievementRequirement,1,,,Spring Bonus Wood Production,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitSpringEmissaryMaleT1Step,ServerOnlyAchievementRequirement,1,,,Male Spring Emissary,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitSpringEmissaryMaleT2Step,ServerOnlyAchievementRequirement,1,,,Male Spring Emissary,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitSpringEmissaryMaleT3Step,ServerOnlyAchievementRequirement,1,,,Male Spring Emissary,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitSpringEmissaryMaleT4Step,ServerOnlyAchievementRequirement,1,,,Male Spring Emissary,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitSpringEmissaryFemaleT1Step,ServerOnlyAchievementRequirement,1,,,Female Spring Emissary,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitSpringEmissaryFemaleT2Step,ServerOnlyAchievementRequirement,1,,,Female Spring Emissary,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitSpringEmissaryFemaleT3Step,ServerOnlyAchievementRequirement,1,,,Female Spring Emissary,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitSpringEmissaryFemaleT4Step,ServerOnlyAchievementRequirement,1,,,Female Spring Emissary,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitArboriusKnightT1Step,ServerOnlyAchievementRequirement,1,,,Arborius Knight,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitArboriusKnightT2Step,ServerOnlyAchievementRequirement,1,,,Arborius Knight,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitArboriusKnightT3Step,ServerOnlyAchievementRequirement,1,,,Arborius Knight,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitKelsisKnightT1Step,ServerOnlyAchievementRequirement,1,,,Kelsis Knight,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitKelsisKnightT2Step,ServerOnlyAchievementRequirement,1,,,Kelsis Knight,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitKelsisKnightT3Step,ServerOnlyAchievementRequirement,1,,,Kelsis Knight,,,,0,icon_attack_01.png,kyra,0,0,,,,
haveLegendaryEmeraldStep,HaveDragonsRequirement,1,T10C3HEdragon|T10C3HFdragon|T10C3SIdragon|T10C3SWdragon|T10C3WFdragon|T10C3WWdragon,,Have Bred 1 Legendary Emerald Dragon,,,,0,icon_attack_01.png,kyra,0,0,,,,
have2LegendaryEmeraldStep,HaveDragonsRequirement,2,T10C3HEdragon|T10C3HFdragon|T10C3SIdragon|T10C3SWdragon|T10C3WFdragon|T10C3WWdragon,,Have Bred 2 Legendary Emerald Dragons,,,,0,icon_attack_01.png,kyra,0,0,,,,
have4LegendaryEmeraldStep,HaveDragonsRequirement,4,T10C3HEdragon|T10C3HFdragon|T10C3SIdragon|T10C3SWdragon|T10C3WFdragon|T10C3WWdragon|T10C4WDdragon|T10C4HEdragon|T10C4SEdragon,,Have Bred 4 Legendary Emerald Dragons,,,,0,icon_attack_01.png,kyra,0,0,,,,
mainquest_haveMysteryFragmentCurrencyStep,CurrencyAmountRequirement,100,mysteryFragment,,Destroy Monuments in Battle and collect 10 mystery fragments!,,,,0,icon_attack_01.png,kyra,0,1,,,,
mainquest_haveMysteryFragmentCurrencyCompleteStep,LevelRequirement,1,,,,,,,0,icon_attack_01.png,kyra,0,1,,,,
haveMythicEmeraldStep,HaveDragonsRequirement,1,T10C4HEdragon|T10C4SEdragon|T10C4WDdragon,,Have Bred 1 Mythic Emerald Dragon,,,,0,icon_attack_01.png,kyra,0,0,,,,
becomeLowActivityStep,BecomeLowActivityRequirement,1,,,,,,,0,icon_attack_01.png,kyra,0,0,,,,
attackFollowStep,AttackFollowRequirement,1,,,Follow one of your guildmates in a battle,,,,0,icon_attack_01.png,kyra,0,0,,,,
shareResourcesStep,ShareResourcesRequirement,500,,,Donate resources (either food or lumber) to a guildmate,,,,0,icon_attack_01.png,kyra,0,1,,,,
serverOnlyPortraitArchmageKnightT1Step,ServerOnlyAchievementRequirement,1,,,Archmage Knight,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitArchmageKnightT2Step,ServerOnlyAchievementRequirement,1,,,Archmage Knight,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitArchmageKnightT3Step,ServerOnlyAchievementRequirement,1,,,Archmage Knight,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitArchmageKnightT4Step,ServerOnlyAchievementRequirement,1,,,Archmage Knight,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitArchmageMaleT1Step,ServerOnlyAchievementRequirement,1,,,Male Archmage,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitArchmageMaleT2Step,ServerOnlyAchievementRequirement,1,,,Male Archmage,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitArchmageMaleT3Step,ServerOnlyAchievementRequirement,1,,,Male Archmage,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitArchmageMaleT4Step,ServerOnlyAchievementRequirement,1,,,Male Archmage,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitArchmageFemaleT1Step,ServerOnlyAchievementRequirement,1,,,Female Archmage,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitArchmageFemaleT2Step,ServerOnlyAchievementRequirement,1,,,Female Archmage,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitArchmageFemaleT3Step,ServerOnlyAchievementRequirement,1,,,Female Archmage,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitArchmageFemaleT4Step,ServerOnlyAchievementRequirement,1,,,Female Archmage,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlySummerBonusBreedingTokensStep,ServerOnlyAchievementRequirement,1,,,Summer Bonus Breeding Tokens,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlySummerFoodProductionBonusStep,ServerOnlyAchievementRequirement,1,,,Summer Bonus Food Production,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlySummerWoodProductionBonusStep,ServerOnlyAchievementRequirement,1,,,Summer Bonus Wood Production,,,,0,icon_attack_01.png,kyra,0,0,,,,
worldMapUnlockStep,UnlockWorldMapRequirement,1,,,Join a world map team and play world map,,,,,,,,,,,,
haveEvolvingHunterDragonStep,HaveDragonsRequirement,1,emberDragon,,Have Ember Dragon,,,,0,icon_attack_01.png,kyra,0,0,,,,
haveEvolvingHunterLevel7Step,HaveDragonUpgradedRequirement,1,emberDragon,,Train Ember to Level 7,7,,,0,icon_attack_01.png,kyra,0,0,,,,
haveEvolvingHunterLevel15Step,HaveDragonUpgradedRequirement,1,emberDragon,,Train Ember to Level 15,15,,,0,icon_attack_01.png,kyra,0,0,,,,
haveEvolvingHunterPurpleStoneStep,CurrencyAmountRequirement,1,evolvingHunterPurpleStone,,Ember Purple Stone,,,,0,icon_attack_01.png,kyra,0,0,,,,
haveEvolvingHunterBlueStoneStep,CurrencyAmountRequirement,1,evolvingHunterBlueStone,,Ember Blue Stone,,,,0,icon_attack_01.png,kyra,0,0,,,,
haveEvolvingHunterOrangeStoneStep,CurrencyAmountRequirement,1,evolvingHunterOrangeStone,,Ember Orange Stone,,,,0,icon_attack_01.png,kyra,0,0,,,,
have1PurpleDragonStep,HaveDragonsRequirement,1,T2C1HIdragon|T2C1WEdragon|T2C1SFdragon|T2C1HUdragon|T2C2WIdragon|T2C2SUdragon|T2C2HEdragon|T2C3WUdragon|T2C3SEdragon|T2C3HFdragon|T2C3SFdragon|T2C3HIdragon|T2C3WEdragon|T2GGSIdragon,,Have Bred a Purple Dragon,,,,0,icon_attack_01.png,kyra,0,0,,,,
haveRarePurpleDragonStep,HaveDragonsRequirement,1,T2C1HUdragon|T2C2WIdragon|T2C2HEdragon|T2C3WUdragon|T2C3SFdragon|T2C3HIdragon|T2C3WEdragon|T2GGSIdragon,,Have Bred a Rare Purple Dragon,,,,0,icon_attack_01.png,kyra,0,0,,,,
have1BlueDragonStep,HaveDragonsRequirement,1,T3C1WEdragon|T3C1SFdragon|T3C1HIdragon|T3C1WUdragon|T3C1SIdragon|T3C1HEdragon|T3C2SEdragon|T3C2HUdragon|T3C2WFdragon|T3C3SUdragon|T3C3HFdragon|T3C3WIdragon|T3C3HIdragon|T3GGHEdragon,,Have Bred a Blue Dragon,,,,0,icon_attack_01.png,kyra,0,0,,,,
haveBlueEpicStep,HaveDragonsRequirement,1,T3C1HEdragon|T3C2WFdragon|T3C3SUdragon|T3GGHEdragon,,Have Bred a Epic Blue Dragon,,,,0,icon_attack_01.png,kyra,0,0,,,,
haveOrangeDragonStep,HaveDragonsRequirement,1,T4C1SFdragon|T4C1HIdragon|T4C1WUdragon|T4C1SDdragon|T4C1HEdragon|T4C1HFdragon|T4C2WIdragon|T4C2SEdragon|T4C2HUdragon|T4C2WDdragon|T4C3SIdragon|T4C3WFdragon|T4C3HDdragon|T4C3SUdragon|T4C3WEdragon|T4GGSDdragon,,Have Bred an Orange Dragon,,,,0,icon_attack_01.png,kyra,0,0,,,,
haveOrangeLegendaryStep,HaveDragonsRequirement,1,T4C2WIdragon|T4C3SUdragon|T4GGSDdragon,,Have Bred an Legendary Orange Dragon,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitAmarokKnightT1Step,ServerOnlyAchievementRequirement,1,,,Amarok Knight,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitAmarokKnightT2Step,ServerOnlyAchievementRequirement,1,,,Amarok Knight,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitAmarokKnightT3Step,ServerOnlyAchievementRequirement,1,,,Amarok Knight,,,,0,icon_attack_01.png,kyra,0,0,,,,
haveLegendaryObsidianStep,HaveDragonsRequirement,1,T11C3WFdragon|T11C3HWdragon|T11C3SIdragon|T11C3SDdragon|T11C3WEdragon|T11C3HFdragon|T11C4SFdragon|T11C4WWdragon|T11C4HDdragon,,Have Bred a Legendary or Mythic Obsidian Dragon,,,,0,icon_attack_01.png,kyra,0,0,,,,
have2LegendaryObsidianStep,HaveDragonsRequirement,2,T11C3WFdragon|T11C3HWdragon|T11C3SIdragon|T11C3SDdragon|T11C3WEdragon|T11C3HFdragon|T11C4SFdragon|T11C4WWdragon|T11C4HDdragon,,Have Bred 2 Legendary or Mythic Obsidian Dragons,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitAngelHunterT1Step,ServerOnlyAchievementRequirement,1,,,Angel Hunter,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitAngelHunterT2Step,ServerOnlyAchievementRequirement,1,,,Angel Hunter,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitAngelHunterT3Step,ServerOnlyAchievementRequirement,1,,,Angel Hunter,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitAngelHunterT4Step,ServerOnlyAchievementRequirement,1,,,Angel Hunter,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitConjurerT1Step,ServerOnlyAchievementRequirement,1,,,Conjurer,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitConjurerT2Step,ServerOnlyAchievementRequirement,1,,,Conjurer,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitConjurerT3Step,ServerOnlyAchievementRequirement,1,,,Conjurer,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitConjurerT4Step,ServerOnlyAchievementRequirement,1,,,Conjurer,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitDesertAssassinT1Step,ServerOnlyAchievementRequirement,1,,,Desert Assassin,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitDesertAssassinT2Step,ServerOnlyAchievementRequirement,1,,,Desert Assassin,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitDesertAssassinT3Step,ServerOnlyAchievementRequirement,1,,,Desert Assassin,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitDesertAssassinT4Step,ServerOnlyAchievementRequirement,1,,,Desert Assassin,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitFiendSlayerT1Step,ServerOnlyAchievementRequirement,1,,,Fiend Slayer,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitFiendSlayerT2Step,ServerOnlyAchievementRequirement,1,,,Fiend Slayer,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitFiendSlayerT3Step,ServerOnlyAchievementRequirement,1,,,Fiend Slayer,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitFiendSlayerT4Step,ServerOnlyAchievementRequirement,1,,,Fiend Slayer,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitKharnyxKnightT1Step,ServerOnlyAchievementRequirement,1,,,Kharnyx Knight,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitKharnyxKnightT2Step,ServerOnlyAchievementRequirement,1,,,Kharnyx Knight,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitKharnyxKnightT3Step,ServerOnlyAchievementRequirement,1,,,Kharnyx Knight,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitKharnyxKnightT4Step,ServerOnlyAchievementRequirement,1,,,Kharnyx Knight,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitLightBowT1Step,ServerOnlyAchievementRequirement,1,,,Radiant Huntress,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitLightBowT2Step,ServerOnlyAchievementRequirement,1,,,Radiant Huntress,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitLightBowT3Step,ServerOnlyAchievementRequirement,1,,,Radiant Huntress,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitLightBowT4Step,ServerOnlyAchievementRequirement,1,,,Radiant Huntress,,,,0,icon_attack_01.png,kyra,0,0,,,,
marketingEngage1Step,AdClickRequirement,1,,,,,,,0,icon_attack_01.png,kyra,0,0,,,,
marketingEngage2Step,AdClickRequirement,1,,,,,,,0,icon_attack_01.png,kyra,0,0,,,,
marketingEngage3Step,AdClickRequirement,1,,,,,,,0,icon_attack_01.png,kyra,0,0,,,,
marketingEngage4Step,AdClickRequirement,1,,,,,,,0,icon_attack_01.png,kyra,0,0,,,,
marketingEngage5Step,AdClickRequirement,1,,,,,,,0,icon_attack_01.png,kyra,0,0,,,,
marketingEngage6Step,AdClickRequirement,1,,,,,,,0,icon_attack_01.png,kyra,0,0,,,,
marketingEngage7Step,AdClickRequirement,1,,,,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyFallBonusBreedingTokensStep,ServerOnlyAchievementRequirement,1,,,Fall Bonus Breeding Tokens,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyWintertideBonusBreedingTokensStep,ServerOnlyAchievementRequirement,1,,,Wintertide Season Bonus Breeding Tokens,,,,0,icon_attack_01.png,kyra,0,0,,,,
haveMythicObsidianStep,HaveDragonsRequirement,1,T11C4SFdragon|T11C4WWdragon|T11C4HDdragon,,Have Bred 1 Mythic Obsidian Dragon,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitEttinKnightT1Step,ServerOnlyAchievementRequirement,1,,,Ettin Knight,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitEttinKnightT2Step,ServerOnlyAchievementRequirement,1,,,Ettin Knight,,,,0,icon_attack_01.png,kyra,0,0,,,,
serverOnlyPortraitEttinKnightT3Step,ServerOnlyAchievementRequirement,1,,,Ettin Knight,,,,0,icon_attack_01.png,kyra,0,0,,,,
completWM3DTutorialStep,CompletWM3DTutorialRequirement,1,,,,,,,0,icon_attack_01.png,kyra,0,0,,,,
wmTutorialReadyStep,WMTutorialReadyRequirement,1,,,,,,,0,icon_attack_01.png,kyra,0,0,,,,
wmTutorialAtlasIntroNarrationStep,NarrationCompletedRequirement,1,narrationWMTutorialAtlasIntro,,,,,,0,icon_attack_01.png,kyra,0,0,,,,
wmTutorialAtlasIntroVideoStep,ObjectTappedRequirement,1,VideoTutorialMenuViewController,,,,,,0,icon_attack_01.png,kyra,0,0,,,,
wmTutorialAtlasIntroWMHudButtonStep,EnterWorldMapRequirement,1,tutorial,,,,,,0,icon_attack_01.png,kyra,0,0,,,,
wmTutorialAtlasWelcomeNarrationStep,NarrationCompletedRequirement,1,narrationWMTutorialAtlasWelcome,,,,,,0,icon_attack_01.png,kyra,0,0,,,,
wmTutorialSummonDrakeStep,ObjectTappedRequirement,1,wmDrakeSummon,,,,,,0,icon_attack_01.png,kyra,0,0,,,,
wmTutorialSummonDrakeFinishStep,ObjectTappedRequirement,1,wmDrakeSummonFinish,,,,,,0,icon_attack_01.png,kyra,0,0,,,,
wmTutorialSummonDrakeFinishFTStep,ObjectTappedRequirement,1,wmDrakeSummonFinishFT,,,,,,0,icon_attack_01.png,kyra,0,0,,,,
wmTutorialTrainTroopNarrationStep,NarrationCompletedRequirement,1,narrationWMTutorialTrainTroop,,,,,,0,icon_attack_01.png,kyra,0,0,,,,
wmTutorialTrainTroopStep,ObjectTappedRequirement,1,wmTroopTrain,,,,,,0,icon_attack_01.png,kyra,0,0,,,,
wmTutorialTrainTroopFinishStep,ObjectTappedRequirement,1,wmTroopTrainFinish,,,,,,0,icon_attack_01.png,kyra,0,0,,,,
wmTutorialAttackEnemyNarrationStep,NarrationCompletedRequirement,1,narrationWMTutorialAttackEnemy,,,,,,0,icon_attack_01.png,kyra,0,0,,,,
wmTutorialAttackEnemyMoveStep,DrakeMovementRequirement,1,Castle,A1-0,,,,,0,icon_attack_01.png,kyra,0,0,,,,
wmTutorialAttackEnemyBlockadeNarrationStep,NarrationCompletedRequirement,1,narrationWMTutorialBlockade,,,,,,0,icon_attack_01.png,kyra,0,0,,,,
wmTutorialAttackEnemyAttackStep,BattleFinishedRequirement,1,pvp,level09,,,,,0,icon_attack_01.png,kyra,0,0,,,,
wmTutorialAttackEnemyAttackFTStep,ObjectTappedRequirement,1,wmEnemyAttackFT,,,,,,0,icon_attack_01.png,kyra,0,0,,,,
wmTutorialConquerCastleStep,ObjectTappedRequirement,1,wmContinentConquer,,,,,,0,icon_attack_01.png,kyra,0,0,,,,
wmTutorialSetHomeStep,ObjectTappedRequirement,1,wmSetHome,,,,,,0,icon_attack_01.png,kyra,0,0,,,,
wmTutorialRepairTroopNarrationStep,NarrationCompletedRequirement,1,narrationWMTutorialRepairTroop,,,,,,0,icon_attack_01.png,kyra,0,0,,,,
wmTutorialRepairTroopStep,ObjectTappedRequirement,1,wmTroopTrain,,,,,,0,icon_attack_01.png,kyra,0,0,,,,
wmTutorialRepairTroopFinishStep,ObjectTappedRequirement,1,wmTroopTrainFinish,,,,,,0,icon_attack_01.png,kyra,0,0,,,,
wmTutorialLevelUpDrakeFTStep,ObjectTappedRequirement,1,wmDrakeLeveUpFT,,,,,,0,icon_attack_01.png,kyra,0,0,,,,
wmTutorialLevelUpDrakeNarrationStep,NarrationCompletedRequirement,1,narrationWMTutorialLevelUpDrake,,,,,,0,icon_attack_01.png,kyra,0,0,,,,
wmTutorialLevelUpDrakeStep,ObjectTappedRequirement,1,wmDrakeLeveUp,,,,,,0,icon_attack_01.png,kyra,0,0,,,,
wmTutorialLevelUpDrakeFinishStep,ObjectTappedRequirement,1,wmDrakeLeveUpFinish,,,,,,0,icon_attack_01.png,kyra,0,0,,,,
wmTutorialUsePortalReadyStep,ObjectTappedRequirement,1,enterWM3DHUD,,,,,,0,icon_attack_01.png,kyra,0,0,,,,
